4.022980151265121984e-01,8.843334137164836628e-01,6.261359465399765067e-01,8.378081632217904140e-01
8.849445922901622019e-01,7.469959929127415466e-01,3.705070827458489813e-01,5.586521293054097503e-01
4.720274808873994310e-01,6.974575024396800771e-01,1.020549117002982342e-01,6.191856384648302125e-01
