		지점번호,지점명,일시,평균기온(℃),평균최고기온(℃),최고기온(℃),	최고기온일자,평균최저기온(℃),최저기온(℃),최저기온일자
		108,서울,2000,12.7,17.1,35.1,2000-08-02,8.6,-12.1,2000-01-07
		108,서울,2001,12.8,17.3,35.3,2001-08-17,8.9,-18.6,2001-01-15
		108,서울,2002,12.9,17.2,34.8,2002-07-28,9.1,-12.0,2002-01-03
		108,서울,2003,12.8,17.0,32.2,2003-08-05,9.2,-15.5,2003-01-05
		108,서울,2004,13.3,17.7,36.2,2004-08-10,9.5,-16.7,2004-01-22
		108,서울,2005,12.1,16.4,35.0,2005-08-06,8.4,-14.0,2005-12-18
		108,서울,2006,13.0,17.2,34.7,2006-08-04,9.3,-14.1,2006-02-03
		108,서울,2007,13.3,17.5,33.2,2007-08-23,9.7,-8.6,2007-02-02
		108,서울,2008,12.9,17.3,35.4,2008-08-08,9.1,-13.1,2008-12-06
		108,서울,2009,12.9,17.2,34.4,2009-08-16,9.1,-12.9,2009-12-31
		108,서울,2010,12.1,16.3,33.8,2010-08-05,8.5,-15.3,2010-01-13
		108,서울,2011,12.0,16.4,34.1,2011-08-05,8.4,-17.8,2011-01-16
		108,서울,2012,12.2,16.7,36.7,2012-08-05,8.5,-17.1,2012-02-02
		108,서울,2013,12.5,16.9,33.9,2013-08-21,8.7,-16.4,2013-01-03
		108,서울,2014,13.4,18.3,35.8,2014-08-02,9.3,-13.2,2014-12-18
		108,서울,2015,13.6,18.7,36.0,2015-07-11,9.3,-13.0,2015-02-09
		108,서울,2016,13.6,18.5,36.6,2016-08-21,9.4,-18.0,2016-01-24
		108,서울,2017,13.0,18.1,35.4,2017-07-25,8.8,-12.6,2017-01-23
		108,서울,2018,12.9,17.9,39.6,2018-08-01,8.8,-17.8,2018-01-26
		108,서울,2019,,,36.8,2019-08-06,,-10.6,2019-12-06
		
	
	
	
	
		



